,Id,Gender,Age,Topic,Sentence
2071,666,M,50-100,SPORTS,"Pasquale tu hai il diritto di avere il tuo pensiero, e ci mancherebbe altro , chi sono io per impedirti di averlo, ma per favore piantala di profferire ....inesattezze come vedi con un piccolo sforzo sto' cercando di contenermi, ma tu stai cercando di piegare la storia ad un tuo concetto evidentemente di sinistra anche estrema fatto di ....""inesattezze"", e calunnie storiche evidenziando in maniera volutamente e beceramente distorta il corso degli eventi.Comprendo il fatto che per quelli come te resta difficile accettare il vero corso degli eventi, pero' santo cielo un poco di obiettivita' ( e documentazione) non guasterebbero. Cio' detto maledizione non volevo entrarci in questa sterile polemica, ma è piu' forte di me l'attaccamento alla causa e bandiera borbonica, l'amore per la mia citta' che non potevo tacere .....ora dovro' subirne le conseguenze......a cui pero' prometto di non rispondere, a meno che non vi ravvisi insulti al sottoscritto . cio' dovevo e buona vita a tutti, ognuno pianga i propri martiri sono loro le sole vittime ...e a Fenestrelle ce ne sono tante...o vogliamo negarle? per quanto ai Savoia che dire? due guerre mondiali in meno di trent'anni leggi razziali, campioni del mondo di vigliaccheria innanzi il nemico,ladri patentati No grazie Preferisco essere borbonico e il tricolore per me sta' bene in una pubblica latrina . Pasquale spero e mi auguro che tu non prenda sul personale la questione cerca di vederla solo come una semplice conversazione nella quale ognuno poi alla fine resta con la propria convinzione evitiamo per favore strascichi cattivi. la vita quotidiana è gia' tanto difficile .........viv'o'rre'!!"
2072,733,M,20-29,SPORTS,Ci facciamo trovare pronti.in tutte e 3 le.competizioni
2073,904,M,40-49,METAL-DETECTING,ok ci vado subito grazie dove devo cliccare non capisco...devo creare un mio forum?
2074,317,F,50-100,ANIME,"Io adoro questa fan fiction! Mi piace la naturalezza con cui Josephine Hymes riesce a far combaciare gli indizi, e ci sono proprio tutti, l’unico di cui non parla è il quadro di Slim, non so perché, forse non gli ha dato importanza, per il resto è perfetta, sono riuscita ad immaginare l’evoluzione dei personaggi e Candy e Terry, tardo ventenni, mi sono sembrati credibilissimi! Il loro re-incontro in occasione della rappresentanzione teatrale è da brivido, come pure il loro confronto nella baita! Mi è piaciuto anche come li ha aggiornati esteticamente, con i capelli più corti! Insomma niente da invidiare ad un vero romanzo!"
2075,390,M,20-29,SMOKE,"Vinciman si scusami, l'ho venduta prima del finesettimana, poi i giorni sono stati un pò convulsi e solo ora mi sono seduto al pc... chiudete pure"
2076,890,M,30-39,BIKES,"Sì, con l'enduro sempre! E sì, ora sono il fantasma del forum... Uuuuuuuuuuuhhhh"
2077,104,M,40-49,SPORTS,"Ciao, trovi anche dei signori Cefali li , sono molto scaltri e pescati in acqua ferama è un casino.... meglio una bolognese,con la fissa non li cavi oltre a quelli, anche qualche anguilla , ora non so quanto sia buono in questo periodo,ma se ti fai un giretto ogni tanto ed ai modo di passarci ce sempre gente che pesca, troverai informazioni piu dettagliate !!"
2078,694,M,20-29,CELEBRITIES,"Francesca andrà avanti, perchè secondo me, tra circa un mesetto, uscirà che il futuro marito si è trombato un'altra"
2079,492,F,40-49,NATURE,"Il 18 giugno 2013 è entrata in vigore la nuova formulazione dell'articolo 1138 del Codice civile secondo cui le norme del Regolamento condominiale non possono vietare di possedere o detenere animali domestici.... resta aperto il problema della corretta definizione della categoria, dal momento che il Codice parla di animali domestici, non più di animali di compagnia, ma senza specificare quali animali vi rientrino e quali no. Rimane la possibilità di vietare il possesso di animali esotici, ma non ci sono riferimenti chiari ad animali come, ad esempio, furetti, criceti e conigli. Calopsite, cocorite,inseparabili rientrano negli animali domestici, vero? La mia paura è che qualcuno possa far allontanare la nostra cucciola!"
2080,957,M,40-49,MEDICINE-AESTHETICS,"L'olio bianco si può acquistare al Consorzio. In pratica è un olio di color bianco minerale che, in seguito ai processi di raffinazione, risulta privo di idrocarburi aromatici.  Viene diluito con l'acqua ed irrorato sulle foglie della pianta colpita dall'attacco della cocciniglia. L'azione ""insetticida"" è esplicata per contatto e per asfissia."
2081,613,M,40-49,SPORTS,Buongiorno....domandona per gli esperti dell'Athletic....Griezzmann avendo giocato nelle giovanili della Real Sociedad rientra tra i tesserabili per l'Athletic? Mi serve saperlo per la mia carriera in FIFA che se vi interessa potete seguire qui:  Grazie
2082,450,M,20-29,ANIME,Io all'epoca votai Vash. Ora sarei indeciso tra lui e Spike. Cowboy Bebop è veramente un capolavoro.
2083,826,F,50-100,AUTO-MOTO,Io ci sarò di sicuro! Ma non so ancora quando. Potrebbe essere sabato mattina. Patrizia
2084,547,M,30-39,AUTO-MOTO,Io verrei molto volentieri anche se ho ancora la mia audi A3SPB QUATTRO cmq aspetto notizie x il 22 ottobre andrebbe bene anche se dovrei fare piu 350 km cmq vi tengo aggiornato un saluto cari amici
2085,82,M,20-29,ANIME,"Avatar Musicale.. mettere la canzone con tasto play e stop (cioè il nome già presente nella foto ""My Hero Accademia"")"
2086,843,M,40-49,METAL-DETECTING,che bello!! mi sembra di conoscere il posto.....dove sei?
2087,998,M,20-29,CELEBRITIES,Quindi Federica è andata lì per conoscersi interiormente???      Onore a Kevin che ha ammesso il vero motivo...
2088,761,M,50-100,AUTO-MOTO,"Ciao, prova dal sito  ti loghi con mail e password, poi vai su ""IL MIO ACCOUNT"" e in ""DETTAGLI SICUREZZA"" li dovresti poter cambiare il PIN...."
2089,338,M,30-39,MEDICINE-AESTHETICS,"Non devi prendere un farmaco per sempre, lo prendi fino a che ritieni importanti i tuoi capelli , nel momento che non li ritieni + importanti sospendi tutto."
2090,94,M,30-39,ENTERTAINMENT,"Gareth ancora alla 1 !!!        che dire..again tgc! again great Trance music!  nel weekend del compleanno di Foxato Radio  il prox weekend seguirò anche io! sono stato ""via"" 2 giorni da casa ..."
2091,1050,M,20-29,SPORTS,"Ho visto 2 filmati proprio stamattina e sono rimasto colpito positivamente. Tra le premesse fatte da Massimo, mi piace molto l' idea di mantenere il tutto o quasi, circoscritto al panorama italiano. Complimenti e Buon lavoro!"
2092,712,M,40-49,AUTO-MOTO,ragazzi scusate se uso poco la tastiera auguri a tutti quelli che mi sono dimenticato
2093,407,M,0-19,ANIME,Si grazie. ^^ Faccio evolvere e dimentico Ruggito per far posto a Ira di Drago.
2094,715,F,20-29,CELEBRITIES,barbara ha tenuto una trasmissione di quasi 4 ore senza cartelletta e senza sgabello a differenza della Blasi e della Marcuzzi
2095,271,F,50-100,CELEBRITIES,Raga ma queste considerazioni personali non hanno senso xche loro non sono piu dentro la casa sono fuori si parlano in liberta e spt ascoltano solo loro stessi qst cosa tra di loro ecrisolta e sepolta ex vuol dire passato sepoltooooo ciao
2096,78,M,50-100,AUTO-MOTO,Mi pare di capire che l'idea del trapianto del 125 l'hai scartata. Mi spieghi cosa te ne facevi di un soprammobile da usare di nascosto a rischio confisca?
2097,465,M,20-29,SPORTS,Ma scusate dove è stata annunciata la cessata produzione? Ing. illuminaci! A me manca ancora la 5 metri in rastrelliera!
2098,565,M,0-19,SPORTS,Azzecca una partita ogni 10... meglio che se ne vada... ora fuori dai coglioni Nocerino
2099,758,M,30-39,AUTO-MOTO,"Ti credo eccome che ti credo,alla fine la funzione (VERA) dei puleggioni era proprio quello di non sforzare la frizione e campana più di tanto,che poi ci abbiamo guadagnato anche qualche decimo sullo 0/100 meglio ancora.      Ho visto la modifica che hai fatto,è una vera è propria invenzione ingegneristica,utile,concreta,assemblata bene,lavoro pulito ed esteticamente potrebbe essere anche piacevole,ma  , Perchè alla fine X chi (come noi) monta i puleggioni non ci sarebbe bisogno di perfezionare qualche cosa che già è OTTIMA.     ESEMPIO: Se la ventola del radiatore attacca a 90° x raffreddare e lo fà egregiamente attaccando a 90° e raffreddando il motore ottimamente,per quale motivo  per farla attaccare a 85°?  tanto attaccando a 90° a percorrendo 800/900 km in un giorno,o nel traffico per ore ha sempre riuscito a fare il suo compito ottimamente?  A questo punto agli utenti potrebbe venire il dubbio  (giustamente)  che i puleggioni (di Moscatelli) o la frizione del GP (che monta Moscatelli)  ,mentre quelli di Limited con frizione originale lo fanno? Secondo me ebbene specificare che la modifica andrebbe fatta per chi non vuole montare i puleggioni.(Parere personale) per non dare un errata concezione dei puleggioni che monta moscatelli."
2100,363,M,50-100,MEDICINE-AESTHETICS,mi sa che hai preso una sola  ragazzi un forum ha tante pagine..leggetele..è nel vostro interesse..altrimenti
2101,205,M,20-29,ENTERTAINMENT,"mi sono accorto che alla mia raccolta Spiderman Sinister Six mancava il protagonista , e ho trovato un vecchio spiderman tutto colorato di nero , cosi mi sono messo , e con i colori acrilici , lo smalto trasparente gli ho dato un nuovo aspetto , che ne pensate ditemi voi  (ridete pure del cavalletto che lo sostiene , fa schifo lo so XD ) ispirandomi anche a Superior Spiderman gli ho anche dato un nuovo nome The Fearless Spiderman Prima del repaint con la testa ricolorata e un pò del petto ho rimosso tutto il nero con un taglierino e un pò di carta vetro ,infatti si notano le zone rovinate e macchiate repaint completato , e con lo smalto protettivo trasparente applicato ditemi che cosa ne pensate , è un mio primo tentativo quindi potrei aver fatto delle gigantesche cantonate XD"
2102,949,M,20-29,SPORTS,Hai preso dei pesci meravigliosi e hai ritrovato almeno un po' di serenità ... meglio di così !! P.S La scena della quarta foto è micidiale
2103,517,F,20-29,ANIME,Finisco di fare una cosa e la cerco! (:
2104,998,M,20-29,CELEBRITIES,"Io credo che alla lunga uscirà la vera Federica, che, diciamocela tutta senza Alessandro o Lidia o le arpie che le danno addosso è davvero poca roba... quindi non vincerà o almeno spero Spero in Simone o Kevin anche Valentina mi andrebbe bene"
2105,528,M,20-29,SMOKE,"Ciao a tutti, sono Jacopo e vengo da un paesino della provincia di Milano. Fumo la pipa da ormai 10 anni o forse più anche se in modo discontinuo. Ovviamente mi ritengo ancora un super neofita anche se spero di poter comunque essere d'aiuto con le mie esperienze pipatorie. Fumo anche i sigari, toscani e piccoli cubani, ma prediligo il fumo della pipa. Vi seguo da sempre anche se, come tanti, non mi ero ancora registrato nè presentato! Piacere di conoscervi e grazie per tutti i vostri consigli che già mi avete dato in questi anni!"
2106,193,M,20-29,AUTO-MOTO,"Interessato, mi metto in coda in caso Nico.203 rinuncia."
2107,390,M,20-29,SMOKE,"Ho comprato una scatola di questo tabacco in un mercatino dell'usato, era vecchio di aleno 20anni, la scatola logora, ma il tabacco sembrava in buono stato se pur secco. L'ho provato subito e l'ho subito accantonato... ora l'ho ripreso e me ne sono innamorato! Sembra non essere ""pesante"" come un em, ma nemmeno troppo disimpegnato come un virginia... è dolce ma di corpo... lo adoro. Tuttavia non si trovano molte informazioni, ad esempio: è una miscela di quali tabacchi? c'è un tabacco simile attualmente in commercio? Sembra ci siano ""cigar leaf"" e virginia... cigar leaf, che tabacco è?"
2108,1107,M,50-100,SMOKE,"AS e sapone SMN, più lo uso e più lo apprezzo, tanta schiuma che dura tranquillamente 3 passate, e ottimo post."
2109,9,M,30-39,SPORTS,Kessie è andato un po'oltre...Se nn lo tengono vien fuori un bel circo
2110,260,M,40-49,METAL-DETECTING,"L'ho scaricato e inserito, proverò quanto prima . Hai per caso uno per semplici campi ? vedo che sei di Pisa , io della prov. di Pistoia. ciao e grazie"
2111,463,M,50-100,METAL-DETECTING,"Direi che che in acqua sfonda di più della 11"" per il semplice fatto che la sensibilità si può mettere a 30 senza falsi segnali su spiaggia siamo lì, unica differenza che con la 6"" copri poca superficie anche se spancia parecchio, io personalmente per il tipo di ricerca che faccio uso per il 90% la piccola da 6""."
2112,755,M,20-29,AUTO-MOTO,Alloggiamento strumentazione? Vorrei farmi la clamp con le spie ma mi scoccia tagliare la mia originale!!!
2113,920,M,30-39,SPORTS,"Non diciamo cavolate. Un conto è un rigore dubbio con ancora molto tempo da giocare, un altro uno totalmente inesistente all'ultimo minuto del recupero. E in ogni caso ogni episodio va giudicato di per se."
2114,1057,M,40-49,SPORTS,"Ma che ca.. nn ci stiamo rinforzando  , ormai conoscono tt il nostro gioco speriamo che ci vada bene"
2115,801,F,30-39,MEDICINE-AESTHETICS,"Ma dai, così mi fate commuovere!!!!  Grazie mille, sono io che sono fortunata ad avervi incontrati! Grazie mille Alex e Pg per la fiducia!!! Grazie mille anche a te Tit!"
2116,955,M,30-39,SMOKE,Un Chianti biologico a cui non avevo dato una lira invece mi è piaciuto davvero! Poi ardbeg Uigeadail
2117,1064,M,50-100,SPORTS,Lancia Delta 8V – Ericsson-Billstram / Svezia 1989 (Provence Moulage 1/43) Lancia Delta 8V – Eclund-Whittock / Svezia 1989 (Provence Moulage 1/43)
2118,903,F,0-19,ANIME,Il mio pc mi sta abbandonando e non so per quanto possa reggere ancora. Per prenderne uno nuovo dovrò prima parlarne con mio padre e poi (se grazia divina me lo concede) tornerò al 100%. Per il momento sembra stabile e cercherò di portare avanti la scuola grafica il più possibile =)
2119,1072,F,0-19,ANIME,"Perfetto, appena sono a casa, sistemo. Grazie ^-^"
2120,680,M,20-29,SPORTS,Nessuno che tenta di scoprire la squadra? Un indizio grande c'è nella fine del racconto della seconda parte...
2121,813,F,50-100,BIKES,"Per l'ultimo giorno di questo mese io, Contadera e Folletto andiamo a farci questo giro, su strada, di circa 33 km e pochissimo dislivello (forse non arriva neanche a 200 mt). Per chi si vuole unire a noi l'appuntamento è alle al parcheggio che si trova sul lungolago dopo lo stabilimento Miralago. Il luogo si raggiunge facilmente uscendo dall'autostrada A24 Roma - L'Aquila a Valle del Salto; dovete prendere la superstrada in direzione Rieti, uscite a Borgo San Pietro e vi dirigete verso il lago, dopo il Miralago e prima di Altobelli (che è un altro stabilimento) c'è un bel parcheggio. Io e Anto veniamo con la mtb, voi venite con quello che vi pare basta che la controllate la sera prima. Equipaggiatevi di caschetto e acqua, asciugamano e costume da bagno che se il tempo lo consente ci tuffiamo, e se volete anche i panini, ma si possono trovare alla partenza...  pensiamo di provare il ristorante quindi cercheremo di finire il giro per l'ora di pranzo, l'andatura non sarà troppo sostenuta ma neanche da passeggiata. Questo è il mio numero  LISTA: 1)me..gara 2)contadera 3)folletto 4)..."
2122,768,M,30-39,AUTO-MOTO,"Ciaoooo, tutti incrociamo le dita sperando che tutto vada liscio, intanto sei la benvenuta 🙂"
2123,314,M,20-29,CELEBRITIES,"Ragazzi, ognuno esprime un parere e va rispettato. Se ad uno di noi piace quel particolare,esempio alluce ruotato, che problema c'è? Discutiamo in maniera serena e tranquilla.Riguardo i piedi di Michelle Yeoh, non li trovo così rovinati dal valgismo e,anche a me, piacciono. Una considerazione: se una donna ha l'alluce valgo e lo mostra senza remore cioè mettendo scarpe aperte o indossa tacchi, la ritengo con una forte personalità e una persona di carattere."
2124,253,M,0-19,CELEBRITIES,"Bell'argomento...Condivido con giovanni,la morte è troppo...ma penso abbiano fatto tutti dei ragionamenti molto logici Santo subitoooo!!!Si fa passare sempre la donna per il sesso debole..Ma non e vero io sono maschio ma ho un carattere poco forte e debole...È questione di caratteri,non di sesso!!"
