,Id,Gender,Age,Topic,Sentence
3961,175,M,40-49,NATURE,"Dunque, se il laghetto sarà lungo 8 mt e di conseguenza largo lo stesso (perché è un esagono), la superficie sarà 48 mq. Se lo farai profondo 1,5 m, il litraggio sarà di 72 mc, ovvero 72.000 l. Dato che una koi necessita di 1.000 l, ne potresti mettere 72. . . . ...spero di non aver scritto vaccate... a quest'ora sono un po' cotto"
3962,178,F,20-29,ANIME,"Ciao, Ti posso sfidare con una gif?  Scegli te il tema <3"
3963,1093,M,50-100,MEDICINE-AESTHETICS,1) helioskin spray 2) solo se vai realmente al mare 3) dipemxde da quando ti esponio e pe quanto tempo saluti
3964,175,M,40-49,NATURE,"OK, grazie del consiglio. I pesci comunque li metterò direttamente a primavera, mentre non so se cominciare a mettere le piante (a patto di trovarne ancora...). Il bordo poi lo coprirò con delle pietre, così da non far vedere più la plastica, piuttosto, devo metter su un bel recintino, perché ho due bimbi piccoli. Il più grande, 3 anni, ieri si è divertito da matti con il tubo dell'acqua nel riempire la vasca  mi ha anche (volutamente) indirizzato il getto sulle scarpe ridendo a crepapelle  ma mi preoccupa il piccolo che comincerà a camminare proprio a primavera. Per quel periodo dovrò provvedere. Per le nuove foto dovete avere pazienza, stamattina piove"
3965,951,M,40-49,AUTO-MOTO,"son d'accordi con waldos, quelli dei cellulari son troppo sottili e quindi se striscia un pò si rovinano presto. puoi usare il nastro 3M che si usa per protegger i telai delle MTB"
3966,481,M,0-19,ANIME,"Ok, L'Immortale in 15x21 come in Francia (per i disegni è tutta n'antra cosa). Avete visto che si è registrato Mendo?? Chissà se farà qualche intervento..."
3967,420,M,50-100,ANIME,1) presentato ed inserito tesserino. 2)vorrei essere abilitato alla scuola grafica Photoshop cs5 Presentazione: -  Discussioni: -  -  -  -  -  Spam: -  -  -  -  -  3)lo sto facendo
3968,405,F,0-19,ANIME,"Stavo facendo il tutoriale  , ma non trovo VM Natural ---> Sparkle. Ecco cosa mi esce: sapete dove posso aver sbagliato? Grazie mille e scusate il disturbo!!"
3969,576,M,30-39,SPORTS,"Considerazioni sparse.....primo tempo molto buono, unica pecca la poca concretezza.....loro giocano un calcio che definire penoso è poco, però hanno fisicità e spesso viene premiata......bene Ranocchia che sapevo fosse buono, direi più o meno bene tutti......son dell'idea che se loro non alzano un pò il livello li purghiamo...."
3970,398,F,20-29,ANIME,Mi piacerebbe sapere che parte ha rifiutato in GOT xD
3971,801,F,30-39,MEDICINE-AESTHETICS,"ho prenotato il ritiro del pacco con spediamo.it, ho trovato solo loro che mi facessero scegliere quando ritirare il pacco! Nat, dovrebbe esserti arrivato il foglio da stampare!"
3972,1037,M,20-29,SPORTS,"Lady  Io mi ricordavo che c'era e sinceramente te lo volevo chiedere, poi ho pensato che comunque prima o poi lo facevi e non te l'ho chiesto più.. Ed infatti è stato così"
3973,550,M,50-100,SPORTS,"Invito tutti a riflettere sul fatto che se in porta non avessimo avuto un fenomeno stasera eravamo eliminati al 100% Ancelotti ha poco da esultare, io sarei incazzatissimo fossi in lui!"
3974,985,M,40-49,SPORTS,"A quanto pare questa cosa è già successa tempo fa ad altri! Bisognerebbe capire a chi altro è successo e in che periodo! Se a chi è successo lo scrivesse qui sarebbe di aiuto x tutti! Ieri è capitata a noi io ero in auto con Riccardo e poi nella mattinata a Omino! In questo modo si può monitorare i vari accaduti ed eventualmente denunciare i casi agli enti competenti! Certo che noi pescatori siamo parecchio maltrattati! Sugli argini non si può sostare altrimenti multa, nelle golene non si può andare e anche li multe! Poi bisogna stare attenti a zingari e Romeni che ti scassano i vetri x rubarti dentro, pescatori invidiosi che strisciano o bucano le gomme e ora si aggiunge anche la semina di grafette chiodate a 6 spuntoni!"
3975,251,M,30-39,SPORTS,Che sventola di Torreira fantastico ma dobbiamo stare più attenti in difesa cavolo
3976,278,M,0-19,ENTERTAINMENT,Ho notato per la prima volta che i predator che prendono scar hanno gli stessi disegni dell'elder
3977,993,M,40-49,ANIME,"Gettinger avevo anche io anche Gun Frontier ma di fornte a una completa remasterizzazione,non ho esitato a completare l'opera"
3978,937,M,40-49,AUTO-MOTO,Ciao... Cerco puleggia posteriore da 70 denti.. O scambio con la mia puleggia da 68 denti
3979,153,M,50-100,AUTO-MOTO,queste si chiamano arrampicate sugli specchi. E' un difetto e basta.
3980,692,F,50-100,CELEBRITIES,"io non seguo molto i giovani..............., molto meglio gli over! Certo è che dalle poche puntate che ho visto: teresa, pesante come una pietra sullo stomaco lorenzo........., ma ride da solo delle sue battute e crede anche di essere simpatico luigi.........o mio dio pesante quanto teresa ivan..........solo visibilità Spero che al castello non si presenti nessuno, queste scelte sono ancora in tempo a scappare."
3981,1091,M,20-29,AUTO-MOTO,"no è 4,95€ l'ho visto ieri all'OBI..."
3982,406,M,50-100,SPORTS,"Allora è obsoleto, il 2001 è passato da parecchio!"
3983,35,M,20-29,AUTO-MOTO,"Allora oggi i primi test hanno evidenziato un fastidioso problema. La moto va in moto, risponde bene al gas anche a manetta e poi dopo poco si spegne. SECONDO ME è un problema di carburazione; e visto che lo fa a freddo, probabilmente è grassa. Smonterò prima di tutto la candela e vediamo che mi dice. Peccato perchè, altrimenti, la moto è velocissima sul misto stretto e come accelerazione è al pari della GP15 dello scorso mondiale. Risolta questa piccola magagna, sono sicuro che se la potrà giocare ad armi pari. Intanto...... LA MESSA IN MOTO DOPO 18 ANNI!!!!!! .......e il tentativo di record sui 20 metri lanciati alla discesa di via delle Grazie... E ORA I CONTI DELLA SERVA: per il restauro di questa motorella ho speso: - euro 21 adesivi Cimatti, Bat Baby, Morini Franco Motori, Magneti Marelli, ecc ecc - euro 100 acquisto Aspes Rivara 50cc da cannibalizzare (e successivamente trasformare in un Frankenstein per farci lo scemo sul campetto dietro casa) - euro 58 pranzo dal Baffone a Civitavecchia - euro 4,60 acquisto metri uno di tubo in gomma x la benza, fascette e spazzola d'acciajo che non si sa mai - euro 5 benza - euro 6 olio motore 2t totale evuro 194,60 compresa doppia porzione di profiteroles e limoncello offerto dal Baffone ad ogni modo basta prove finchè non ho rimesso tutto l'olio nel carter...."
3984,788,M,20-29,ANIME,spero di essere riuscito nell'intento di migliorarti anche solo 1 po' la giornata
3985,496,M,0-19,ANIME,"Oh beh sembra molto travagliata la cosa, in realtà diceva pure"
3986,277,M,20-29,AUTO-MOTO,"Link utile grazie, ma non immaginavo potessero valere più di € 2.000  Perchè mai si dovrebbe ""sfondare"""
3987,567,M,50-100,METAL-DETECTING,"beh ...cè l'ho io , regalatomi da uno che lo ha acvuto in eredità !!.  ....ahahah..cè una foto dove si vede ?"
3988,752,F,20-29,ANIME,"Riguardo al conoscersi di persona di Takaaki e Rei, secondo me è un grosso no. Se lo conoscesse avrebbe pensato direttamente a lui vedendo lo zero sulla busta, ma così non è: a tornargli in mente è una frase del fratello, che gli racconta del suo nuovo amico con un buffo soprannome, ""Zero"". Personalmente dubito sappia altro, poi tutto è possibile e magari Gosho mi contraddirà nel prossimo caso (sì, come no. Se non pubblicherà l'ennesimo caso inutile, dopo nove settimane di pausa...). Sul fatto che sia il solito espediente dei fratelli, e quindi niente di nuovo, hai ragione. Da una parte sono ""stufa"" di queste parentele, anche perché cavolo, sembra che Gosho non concepisca fratelli regolarmente in contatto. Dall'altra, che Scotch fosse il fratello di Takaaki non l'avrei MAI pensato, quindi almeno stavolta c'è stato il fattore sorpresa che mi ha colpita positivamente. Detto questo, temo che Morofushi avrà ben poco a che fare con i prossimi sviluppi, e riguardo a questi ultimi posso solo incrociare le dita."
3989,1020,M,50-100,AUTO-MOTO,"lo comprerò appena farò il contratto per il GT. Su mio suggerimento lo ha comprato un mio collega d'ufficio, lui ha una Diavel, lo ha trovato silenziosissimo e comodissimo. Chiaramente è un modulare e paga un certo peso, ma per chi come noi, ha il collo muscoloso, non è un problema."
3990,495,M,20-29,AUTO-MOTO,Questo spoiler monta anche sulle sportback pre 2015...io ho una 2014 e lo monto
3991,6,F,20-29,NATURE,Uno dei corti più belli della Pixar! Lo adoro
3992,933,M,30-39,SPORTS,Io direi basta a Tonali  almeno tu al Real potevi prendere qualcosa di diverso...detto questo cessioni che approvo in pieno e anche il dc che ho già segnato!
3993,656,M,50-100,AUTO-MOTO,"La testa è questa, lo squish e picchiettato probabilmente da una rottura fascia, cosa che non influisce sul funzionamento, il resto è integro. Per il completo cilindro, pistone, carburatore e testa chiedo 240 euri spedito. Solo una cosa, lo spinotto e i ferma spinotti del pistone sono rimasti da Bonometti che l'ha smontato a Calcinato (Bs). Purtroppo ora è infortunato a casa. Se non ti servono posso scalare 10 euri, altrimenti quando torna in officina posso recuperarli e spedirtelo a parte. Mi spiace ma me ne sono accorto solo ora."
3994,878,M,40-49,SPORTS,Pole:  Fascia A:  Fascia B (x 1.15): Fascia B: Fascia C (x 1.25):  Fascia C (x 1.15):  Fascia C:
3995,110,F,40-49,SPORTS,No vabbè questa me la ero persa.....ma perchè poi improvvisamente cambiare opinione....loro che son sempre stati pro Yuzu diciamo
3996,927,M,20-29,METAL-DETECTING,"approfitto un attimo del post: c'è un mio carissimo amico che ha iniziato quest'anno la produzione in larga scala e lavorazione di questi pepper,soprattutto habanero red,yellow,orange e green..ne fa sott'olio e in salse,oltre a venderne freschi...ovviamente tutto in regola con HACCP , p.i. e tutto l'ambaradan burocratico...se sapete qualche ditta che ne voglia acquistare fatemi sapere ...ovviamente tutto coltivato in modo bio all'aperto...non è la roba che importano dall'olanda dove non hanno nemmeno il clima e usano chissacchè...."
3997,794,F,20-29,ANIME,Sembrerebbe che Levi e Zeke siano in combutta  (Mi sa che la pausa era riferita al prossimo capitolo xD)
3998,115,M,20-29,AUTO-MOTO,Sisi spostiamo la questione in privato anche per capirci. Ho come l'impressione di essermi spiegato male e che intendiamo le stesse cose. Non ve la prendete troppo. I formulazzi spiegano più di mille parole.
3999,148,M,0-19,ANIME,"Grazie mille  ! Grazie del benvenuto  ! Sulla questione del cambio della doppiatrice, come ho già detto, la ""nuova"" (almeno 60 episodi da Conan credo che li abbia già doppiati :O) la apprezzo comunque, ma preferivo la Scalzo, forse anche più per una questione di familiarità, visto che ho sempre sentito Conan con quella voce. In ogni caso, spero di non star andando troppo OT, se lo sto facendo, placatemi pure :O."
4000,916,M,30-39,METAL-DETECTING,"Salve, sono di Udine essendo novizio dell'hobby sarei contento se per le prime uscite ci fosse qualcuno disposto a insegnarmi l'arte. Più che altro per tarare il mio MD e fare le cose correttamente. grazie"
4001,165,M,40-49,SPORTS,Innescare granchi quando ci sono granchi in attività non ha senso! Luca
4002,919,M,30-39,SPORTS,"Io ho avuto un'esperienza simile su due italcanna (urania - futura 190). Forzando il lamcio, dopo che usciva lo shock e qualche metri della madre, questa si girava attorno il secondo anello e strapavvo tutto. Cambisto mulinelli, lenze, tutto inutile. Cambiavo canne e nessun problema, riusavo le stesse e tornava il problema. Cambiai anche gli anelli, fa ponte alto e stretto a quello basso e largo, ma niete, tutto uguale. Non ho mai capito il perché. Probabilmente il mio modo di lanciare, ma solo su quelle due canne."
4003,483,F,20-29,CELEBRITIES,Mi ero addormentata  ho perso la sfilataaaaaaH. Che ignoranza
4004,865,M,40-49,AUTO-MOTO,"io il Tomtom blue&me della punto comprata nel 2011 lo aggiorno ogni 3-4 mesi tranquillamente...per quello mi pare strano che il 6.5"" non sia aggiornabile"
4005,1064,M,50-100,SPORTS,FIAT 124 Abarth - Cambiaghi / Scabini - Rally Montecarlo 1976 (Meri Kits scala 1/43)
4006,1057,M,40-49,SPORTS,"Mo che ti trovi miett a Gaetano, tanto milik è invisibile"
4007,13,M,0-19,ANIME,Il fatto é che non ho avuto la nè la scheda bronzo nè quella argento
4008,834,M,30-39,SMOKE,"Posso solo ringraziare tutti voi per questa bella dimostrazione di affetto, molto ricambiato da parte mia. Un abbraccio!"
4009,979,M,30-39,SMOKE,"Io quoto RaRo! Mi trovo benissimo con i barattoli ermetici dell'IKEA! Ne ho 5 nel mobile, al buio, che ruoto costantemente in maniera da avere 5 tabacchi fruibili contemporaneamente senza fare troppa confusione! Saluti"
4010,876,M,30-39,SPORTS,"di tutte queste, mi preoccupa in particolar modo la prima"
4011,895,M,20-29,CELEBRITIES,Domani prevedo ascolti altissimi. Devono assolutamente continuarlo il programma. Non può essere l'ultima edizione
4012,501,M,0-19,ANIME,E se lo date a me che lo sdoppio? <.<
4013,194,F,20-29,TECHNOLOGY,"Ora funziona, però dalla seconda pagina si vede il profilo utente accanto al post. E' possibile toglierlo (sempre e solo al primo post) anche nelle altre pagine?"
4014,95,M,20-29,SPORTS,"Comunque anche io pensavo che la nuova funzione di aggiungere/rimuovere i campionati avrebbe portato a carriere longeve e di molte pagine topic! Ho notato una cosa, qui parlo della mie esperienza degli ultimi anni, che le carriere che di solito prendono maggiormente sono quelle nei campionati diversi dal solito! Ad esempio ricordo la carriera che feci con FM2009, se mi ricordo bene, Spagna, Inghilterra, Sud Africa ed USA intervallate dalle Nazionali, quasi 80 pagine di carriera bellissima, poi quella di FM2010, sempre se ricordo bene, India, Egitto, Nazionali Under ed il Mondiale con l'Australia, a differenza delle carriere che ho provato ad iniziare con la Sampdoria e che dopo poco mi hanno stufato essendo strano comunque dato che è la squadra per cui tifo! Ho questa impressione che non dico che sia esatta che se vai nei campionati diversi dal solito hai un qualcosa in più che ti spinge a continuare diverso tempo la carriera!"
4015,343,M,30-39,AUTO-MOTO,Con le parti cromate della 48 il mio gusto ripiega completamente sulla Iron 1200!
4016,1004,M,20-29,SMOKE,Esteticamente non mi piace proprio. Anche questa dal cesto delle meraviglie?
4017,139,F,20-29,ANIME,Presentazione  5 discussioni a cui avete partecipato o aperto nel forum di Grafica Magica: 1.  2.  3.  4.  5.  5 link di spam effettuati per Grafica Magica: 1.  2.  3.  4.  5.
4018,450,M,20-29,ANIME,Ora che ho aggiornato un pò l'enciclopedia degli anime visti direi che mi miei scontri preferiti in assoluto sono... 1) Pari merito Gon vs Pitou (Hunter x Hunter) e Jotaro vs D'Arby The Gambler (Jojo) 2) Netero vs Meruem (Hunter x Hunter) 3) Ichigo vs Ulquiorra (Bleach) 4) Jotaro vs Dio (Jojo) 5) Kenshiro vs Raoh (Hokuto no Ken) 6) Shikamaru vs Hidan (Naruto Shippuden) 7) Gon vs Hisoka (Hunter x Hunter)
4019,404,M,0-19,SPORTS,"Ragazzi io con il milan sto usando un 4-2-3-1 e mi ci trovo abbastanza bene , ma volevo sapere i vostri pareri anche perchè devo fare il mercato di riparazione , al momento 1° in campionato con +1 sul Napoli e devo disputare l'europa league  Rosa Por: Abbiati,Amelia e Coppola Dc: Balanta,Musacchio,Zapata,Mexes,Bonera Terzini:De sciglio,Abate,Antonelli,Constant e Zaccardo CC: Romero,Poli(Com),De jong,Montolivo Trequarti:Cerci(Com),Saponara(Com),Gaitan(Pre con d.r.7.5 MLN ),El shaarawy,Kakà,Niang Pun:Balotelli,Matri,Pazzini Budget 18 Mln , io pensavo sopratutto a qualche riscatto ( Saponara con circa 4 mln e Gaitan con 7.5 mln) , Cerci non è così essenziale siccome ho preso per luglio a p.o. Candreva e Poli per adesso costa abbastanza e volevo lasciare un po di budget per qualche acquisto mirato , pensavo sopratutto a un terzino magari sinistro , idee???? De sciglio lo preferisco a destra e Abate è fragile quanto un 90enne e magari un dc low cost. Suggerimenti?"
